"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"NYNRIN",10488.7909314403,2.99063225729512,0.259732050295592,11.5142981156603,1.1176584719435e-30,3.42180547222148e-29,11.525847798485,11.0721092519119,14.107382945188,11.5118381580259,13.7892608343884,11.9403237351907,13.7752963481198,10.8457061838449,14.1556465899126,13.968989247306
"OAF",3608.22663210027,-4.00496644419231,0.590005157714509,-6.78801937885809,1.13683384044331e-11,6.53647750356787e-11,11.8564037359032,11.6256606304817,9.41418097976102,11.5342801872496,9.02521034931224,13.8350499488844,8.77430938949062,10.3377957068836,8.90292279788504,8.88428906105036
"OAS1",292.50437567677,-2.97708061151294,0.476533156914982,-6.24737348978233,4.17412121164816e-10,2.00921818347734e-09,8.79619018853692,8.51010183381691,5.96602681259015,8.17127304853103,7.2428714100998,9.19567801106182,6.58714021560561,8.09215453923035,6.05243762796905,5.86127261026449
"OAS2",523.521852642875,-1.67810087031156,0.447664062478,-3.74857177728897,0.000177844442321234,0.000406152573519734,9.16559925090916,9.21309878071781,7.91679380568483,8.67921081780262,8.64758739539517,10.1798618476919,8.58677000699178,9.39703686217086,7.46798782594999,7.41382398665649
"OAS3",1410.12378706435,-1.25344250794265,0.247596072826935,-5.06244906727088,4.13904663262349e-07,1.38424832331802e-06,10.8749859754645,10.6253819875634,9.9508542303401,10.6298798228175,10.0111799110181,11.2357682806754,9.22186095179136,10.740092496631,9.99294626800652,9.71393425695994
"OAT",15723.8093878249,-1.41037955324523,0.29339798928641,-4.80705255232148,1.53171737468533e-06,4.75826448262205e-06,14.2096954270818,14.6379961130532,12.1876919543921,14.2733089695956,13.1295993292391,14.1594417160388,13.6351498991588,14.4988757425391,13.307115401454,13.1843836826227
"OAZ1",37714.5842736668,-1.7332765392842,0.143501503185703,-12.0784556315148,1.37273802809062e-33,5.31927384769652e-32,15.7910087606053,15.7163418008271,13.9290350306575,15.7175134167427,14.138315902562,15.7280867880475,14.3025305434844,15.5242909631351,14.3474257646512,14.3536357618581
"OBI1",5490.85582677154,1.73202283741237,0.245535019507746,7.05407660742151,1.73750640430046e-12,1.08891716728372e-11,10.9163131347284,11.7041335667487,12.6586843326528,11.2622461938057,12.9056314339939,11.2988864304898,13.2391087934991,11.836806293476,12.8444841137607,12.8233505036627
"OBSCN",13591.8633402124,2.34616353409225,0.307489861481498,7.63005167971506,2.34659623834872e-14,1.81041539127293e-13,12.295667194581,11.4412261376924,14.1003320010893,12.6033963312194,13.6600173432938,12.4166027263755,14.6454312675906,12.4670210512208,14.5979517035832,14.2299220172772
"OCEL1",945.834084958455,-2.56431891318477,0.300120918732804,-8.54428582989835,1.29333574805473e-17,1.36400163715377e-16,10.6522951537195,10.4586445212299,7.98842751238614,10.8086516665117,8.09571836099534,9.96084359591912,8.86836512926669,10.0071398909386,8.29850489920539,8.32101165922919
"ODC1",12341.8896606229,2.08076640708444,0.21496636373429,9.67949762436503,3.68522362735924e-22,5.82589391642139e-21,12.2060798936142,12.2235480405693,14.2877894078218,12.0397347880355,13.9819501973286,12.8632461541343,14.0769763505744,12.3399148751519,13.9842957901296,14.2903113898232
"OGDH",19494.1394135302,-1.39978149433467,0.194017415251388,-7.21472086678911,5.40447213230219e-13,3.59546229077127e-12,14.9467879029156,14.5209332552086,13.5804499198301,14.9320049721473,13.3860707780596,14.5573800734781,13.5005732312659,14.3439688116098,13.2541772705194,13.7002653131267
"OGDHL",9170.02228934853,-4.16766593320429,0.330357852986627,-12.6156103011512,1.73210586445942e-36,8.18962959339666e-35,14.114241497369,13.531102989702,10.4531794356466,14.1227640675534,10.7819682388037,13.3378482360919,10.3757594800543,13.6360146672468,9.79166123690795,9.47508130951246
"OGFRL1",1663.01827227247,-1.44279567116602,0.300223561168047,-4.80573764947924,1.54181971027084e-06,4.785800951716e-06,10.8530581834087,10.4245372804512,9.44351872524511,11.0966260719372,10.0911048358255,11.3935362137805,9.95439592364858,11.5259961034615,10.2811369839219,9.67665826728026
"OIP5",255.48960882255,3.21705185447531,0.577590117719379,5.56978340830671,2.55056199071951e-08,9.88326790438956e-08,5.25522309627261,6.02666982623536,8.89511736942549,5.35681985320731,8.12661490516244,7.01810839340843,7.2938148192219,6.22390814326129,8.61107176445914,8.5054631322001
"OIP5-AS1",9460.52641586261,1.23450462462117,0.345877948649128,3.56919147185499,0.00035808465128606,0.000780536697241474,12.3947356491992,11.6041009006879,13.3591913048758,12.8044283973194,13.2540150503725,12.123078690651,13.9624008223128,13.2077568880286,13.4950159493549,13.7580793379642
"OLFM1",74616.8479450864,-2.98900440478211,0.220667312094907,-13.5452975631324,8.44709067893834e-42,5.24499875450063e-40,16.9102877145963,16.5928029985359,13.8961536031654,17.0060256743827,14.2842206836908,16.4837958839956,14.5857460394177,16.9535097721635,13.9658300168612,14.4430710646368
"OLFM4",115.369605833474,-2.73043263086591,0.315600790307869,-8.65153926960187,5.08094021328221e-18,5.57137706649335e-17,7.29637913068607,7.24950248443903,5.36473449565983,7.26752684923889,5.6406499407697,6.83598734631721,5.91842155512406,7.14163194585072,5.5408310059284,5.46343033479411
"OLFML2B",778.036352282391,-1.40325517241613,0.387089524311699,-3.62514375689014,0.000288800755745849,0.000638334308018095,10.350942819411,10.0530096946898,8.08518565396296,9.98556748157596,8.69536412134546,9.18737641577659,9.44698913218633,10.0780085367734,9.21859278882961,8.32729575929613
"OLIG1",11143.169850002,-4.13339465657989,0.372584374188724,-11.0938486499335,1.34379150715977e-28,3.50952035341169e-27,13.9015936795709,13.8362853767718,10.5804262976764,13.5204394831732,10.6719702786351,15.0506749136971,10.5569657973648,13.1146135879291,10.6156127064653,10.3773915618805
"OLIG2",4145.25914922104,-2.8335527831258,0.310296848205509,-9.13174851601826,6.74017387445331e-20,8.72779131264009e-19,12.3620175272808,12.5692441747493,10.2382997749445,12.2161688225788,10.3412919484179,13.4020017539915,10.1572613585267,11.9790910687366,10.3686158761276,9.98638924795788
"OLMALINC",1294.52202844042,-1.49195223491209,0.419879189948291,-3.5532893047065,0.000380445818817097,0.000826482057711274,10.3681911974655,10.7937063745613,10.0646419850554,10.2809362894172,9.16060572797791,11.6509044074218,9.29982734906103,9.79668111097481,9.67605812935083,9.12661995903383
"OLR1",296.678861957775,-1.58311763921529,0.515661435357123,-3.07007181585897,0.00214007304805556,0.0040965295773167,8.22672592065355,9.13566891207619,7.49445513023882,8.50292751730592,7.56191403792197,7.30095542213574,6.11020492967424,8.84072962047942,7.49706383118775,7.71826757836369
"OMG",6179.32695034989,-4.2080680937314,0.36376247880659,-11.5681752211965,5.97397107779737e-31,1.8735003414569e-29,12.535575554133,13.8316988132433,9.4346636714162,12.4177359149032,9.37272607914098,13.228747582607,9.66510024087704,13.4778388920492,9.29847329819862,10.2600582957424
"OPALIN",7380.39804704544,-10.9222031437703,0.459880780155599,-23.7500752696705,1.0967724923029e-124,1.30439996180732e-121,13.1025047952445,13.814096255628,4.27628168872075,12.2373077306158,4.43034552068919,13.277497748539,5.12877562589863,13.143807068142,4.37986430616725,3.89665075861781
"OPLAH",1249.16325936203,-1.93832651261307,0.455217148295226,-4.25802613076427,2.06239846425873e-05,5.43307934160917e-05,11.0110086822074,10.6442973667148,9.58388831512487,10.3309634200643,8.95016921393385,11.4595675738021,7.95108686324935,9.60182890210917,9.28036815260855,9.47678058793838
"OPRD1",194.997113403165,-5.15305028177668,0.805956794248741,-6.39370536801543,1.61913279124281e-10,8.16218196459247e-10,8.02787899675724,6.58374347204969,4.5812685809264,8.71631160279764,4.99582664510066,4.87822667255243,4.11312838038971,8.03841091151215,3.66002282953603,4.22351265833518
"OPRL1",3386.80294375243,-1.43759418663691,0.425120633310565,-3.38161470884595,0.000720611392843258,0.00149669166372241,12.2428460153654,12.1687857050228,10.3728179270159,12.8110808267907,10.4109179366081,10.9441488907008,11.4709652685908,11.8531819348234,10.4297809414418,11.4250037672645
"OR14I1",197.507032531166,-11.7051155666541,1.14423636988061,-10.2296307605354,1.46075258180418e-24,2.80207142273876e-23,7.56118108883471,7.59834421880347,2.82014158702959,8.12559073054989,2.70582801900498,5.34900708328478,2.68510365859282,8.30266097115241,2.70966330415723,2.77915441917408
"OR2L13",593.862243202123,-2.23006230542807,0.767231499379901,-2.90663549037086,0.00365338643356675,0.00670684013884772,9.22832963193759,10.4192470093394,6.78683751994169,9.81836049201566,6.78435676422247,7.77308154111956,9.27930728505423,9.49155114368137,5.97765434906872,7.16662282657971
"ORAI3",744.483810430449,-1.66247413305653,0.460299539249798,-3.61172234881237,0.000304170130241425,0.000670006323359834,9.40773807510289,9.6070222129743,8.38128568589846,9.15914966203044,8.71664778942074,11.1019879719452,8.66371399901729,9.16285296338779,8.69830138533682,8.61390291782747
"ORC1",345.835396188697,3.7212883307483,0.47817854294804,7.78221521151077,7.12654991275029e-15,5.81443737208614e-14,6.29631601591364,6.2285890974081,9.67809863426356,6.06077550980267,8.85961764122484,5.944774814648,7.30500681948703,6.31145073482107,8.6220425363133,8.92978647192353
"ORC6",939.034633454172,1.8117423124358,0.340026343832205,5.32824101808374,9.91684728224273e-08,3.58234522969053e-07,8.83525836208299,9.13413278796502,10.8984634874493,8.92771793592691,10.1174851445426,8.22772845177313,9.47083885697364,9.03951006342005,10.3216905380797,10.4580055089272
"OSBPL1A",19632.5954213515,-2.58912972029703,0.270872360484585,-9.55848620237637,1.19491650503388e-21,1.81836654373314e-20,14.7499488570139,15.0642188591577,12.0524653084523,14.8282648111518,12.8302335698372,14.279950866395,13.0419731526753,15.1564163549411,12.4855316535777,12.6288295054863
"OSBPL3",3261.43159864736,-1.30508278186766,0.367773241846516,-3.5486072214365,0.000387274290620424,0.000840489585525319,11.6699517714809,12.1662515990191,11.4546919894369,12.0639668389588,10.5026809070398,11.050842076423,11.0224694841296,12.7575375555522,10.6133159142072,11.0135694829173
"OSCP1",1360.25109857956,-1.40561181425724,0.21195827049513,-6.63154974313462,3.32180556136157e-11,1.81286395284897e-10,10.9528400195911,10.8004932390148,9.88362457555694,11.0178990746086,9.65827678941248,10.2925121862843,9.78959998302299,10.9216570696696,9.40664153009171,9.5636725082743
"OSGIN1",343.019958871194,-2.99821436142477,0.455252125150854,-6.58583276339736,4.52342756777879e-11,2.43427475201628e-10,9.21551343913651,8.62901239442254,6.87011800519872,8.57399824509619,6.69571294729558,9.47019092218633,6.41603077154886,7.89940292173688,5.81343383434968,7.11589808067531
"OSMR",568.946843432819,-1.56366254102024,0.40484735962875,-3.8623508436714,0.000112301131098958,0.000264234939570992,9.29125615716898,9.10693232612917,8.17870817932988,8.82242026660024,8.36635713963356,10.4749562234278,8.44910121893277,9.26189503353357,8.61313251723122,7.84332917530694
"OSTF1",3423.91459050323,-2.58638002411536,0.234771601361852,-11.0165795569498,3.17910882625914e-28,8.00580436007439e-27,12.3805628705825,12.5416143774779,9.98204411135323,12.3905872552927,9.99587704305606,11.604696676994,10.4374947278063,12.4812783998594,10.1740929274131,10.1164329308687
"OTOGL",586.476606036612,-5.37920227443701,0.474335068570733,-11.3405114461506,8.26599530294732e-30,2.36667691442349e-28,9.1557068187196,9.25980975328877,5.00450258015446,9.81039494086537,6.25624268214745,8.89586100483261,5.51267085264558,10.4677387650284,5.21375863199057,5.10421082450003
"OTOR",82.8703458411289,5.18173509775506,0.874992236775958,5.92203551067831,3.17980936117010e-09,1.37827397064903e-08,4.02019283863294,4.31249340076427,6.34372668943122,4.32134935235271,5.70832681212524,4.02823757034702,7.30934405537035,3.75206047983941,5.17428528486525,6.61832082275006
"OTUB1",17355.334913167,-1.47153217893522,0.223454782263867,-6.58536892353262,4.53757254946408e-11,2.44103720206208e-10,14.7519345828362,14.5659980284161,13.2582457387282,14.7994392506028,13.3363443596953,13.7905533506258,13.3249278620092,14.5001619070869,13.1758117155296,13.2901211644382
"OTUD7A",1473.2695670247,-1.99581843903046,0.421016426904514,-4.74047640778422,2.13216279518072e-06,6.46506549838969e-06,11.2364591212386,10.5512430974287,9.5400473405435,11.6892712702605,9.16977572423145,9.32515526480289,9.56929475336695,11.1678073521924,9.26466843262023,9.24334502381599
"OTULIN",2478.80509454694,1.30636318832149,0.175286546072801,7.45272935995285,9.14287169645626e-14,6.59934357137769e-13,10.3197170184877,10.557274131801,11.6271854150261,10.4602191735913,11.5967311166133,10.7476951584413,11.6433538424211,10.8056295653229,11.9520583470478,11.5307196563862
"OTULINL",1387.5018568981,1.94551557566447,0.355775663720627,5.4683773345222,4.5417421090972e-08,1.70312575184942e-07,8.94892970180931,9.56567349294165,9.84930826810553,9.16886522360396,10.6390147203089,9.40413524564652,11.4943640020221,9.46480975498888,10.7118886213444,11.3160920514935
"OTX1",1074.95255305112,1.56833525672622,0.507196284549443,3.09216629636673,0.00198701501059921,0.00382580810446755,9.61678152462808,9.09773005402572,11.2818200352648,8.5758731869832,9.77968651579212,9.87384361977329,9.72026387898097,7.79643987637052,10.2732978304795,10.6078621396895
"OVOL2",131.0461352943,-3.7447389334064,0.519864029188579,-7.20330456263981,5.87704974480855e-13,3.89978824482768e-12,7.65550457533934,6.80984936826346,5.56431105669149,7.63730803620242,4.72242217206885,6.18250171891511,5.06049550722937,7.61007026424903,4.8959640794647,5.03090814949734
"OXCT1",15761.2334776018,-1.38033854867492,0.302813228434513,-4.5583825905196,5.15490689097932e-06,1.48361905140415e-05,14.3310579151135,14.4513250039029,13.0081899569177,14.4210131370554,13.3377154777218,13.4918362856649,13.6650497860419,14.800923087359,12.8845840526077,12.8724130019772
"OXLD1",641.967441961964,-1.76238538319927,0.244069014780821,-7.22084851607209,5.16641800621249e-13,3.44365068901579e-12,9.76786151995868,9.76771493120416,8.26301724519529,9.66917735709486,8.71459332774784,10.1848062720025,8.29506098133155,9.31271084684195,8.2044195499295,8.35447004492268
"OXR1",17296.1483849195,-2.71119645923284,0.40729685594393,-6.65656122719022,2.80308393235832e-11,1.5433931865453e-10,14.2117598312355,14.8749294443961,12.2585327940304,14.5845319047439,12.5415400747472,13.106974065001,12.5781720765928,15.4713884223522,12.3053287571846,12.0323801472102
"OXSR1",8369.42990062751,1.32514999912113,0.144002607427877,9.2022639227892,3.50486238684402e-20,4.67169576234257e-19,12.2610879556142,12.2520097018969,13.6404031724031,12.1135259835823,13.3720494170789,12.5363195398169,13.3640830823528,12.4253013907377,13.3751884329199,13.4600924669102
"P2RX2",128.200300368742,-4.45516136066375,0.552360756601911,-8.06567321703233,7.28333884085217e-16,6.52798271411104e-15,7.07193896725075,6.99680301298833,4.57413119546362,6.15059353976115,4.45819368337853,6.82051104672143,4.70430661397857,8.13885718294837,4.96118710370596,4.47746602249721
"P2RX5",1780.24896352716,-2.16233430498287,0.446560269130101,-4.84220038024229,1.28409173113651e-06,4.04427424222889e-06,11.4361271915519,11.1484605599409,8.39031677519379,11.8010709049597,9.08235925336219,10.4667847931388,10.4142656259269,11.3280691759795,9.12239561159812,9.61015263062065
"P2RX6",1299.47439024302,-4.54746884514297,0.319703329289972,-14.2240271793304,6.50019890744521e-46,5.07573612666719e-44,11.1080931968735,10.8189900263293,6.89417830166362,11.1972776962255,7.32791325738276,10.7034448817287,7.77219415152597,10.6487952564538,7.21765906789955,6.44965124994972
"P2RX7",2448.715531748,-3.89638077458396,0.265064723747796,-14.6997334065898,6.47139841639296e-49,5.81710993696811e-47,11.8495886793546,12.1479314708927,8.61593665072978,12.1808625379492,8.40618727311148,11.060000865612,8.50193895807537,11.8116854994001,8.62115990289226,8.92943450517179
"P4HTM",8218.6174075608,-1.69749857398356,0.183835399826453,-9.23379596957961,2.61207090804178e-20,3.53017729975821e-19,13.7058798440035,13.3457476597751,11.9449910335342,13.7965103914731,11.9652867417175,13.1142971288677,12.1434188587181,13.362395520779,12.1073872912707,12.0937078908972
"PAAF1",4043.94289678464,-1.27188201410304,0.26083171955612,-4.87625514361333,1.08118746800517e-06,3.43108362948028e-06,12.36060313321,12.4782072144385,11.5187990067587,11.7142908921139,11.273510735976,12.9185311661324,11.1154082273055,12.1022189959545,11.3195193914679,11.2734277357077
"PABPC1",40947.2612118318,2.28531274967866,0.139410324578144,16.3927080479443,2.15620928174864e-60,3.14501431180336e-58,13.8096499215241,14.0702077440839,15.9673611208995,13.8021153695495,15.8604107380466,14.1392708119497,15.9442193387973,13.8780671582259,15.6868407693226,15.970689602322
"PABPC1L",1065.08797059257,1.50244155243279,0.467583425880712,3.21320532181584,0.00131262416546513,0.00260787486793323,8.66251740986905,8.99307400837801,11.2779451665784,9.0304181241151,9.76484206094612,10.0761896514498,9.60997380584578,8.81976387283226,10.0273932853647,10.7476467948028
"PABPC1L2A",387.042215062577,-2.34770182694018,0.714005665789997,-3.288071705065,0.00100876143096996,0.00204436498679075,9.24126594897822,8.94353690053171,5.45466804105058,9.54270481758365,7.49891953845676,6.85027209961334,8.18396629960224,9.00576584199714,6.79591996695025,6.11390309240719
"PABPC1L2B",427.901421976752,-3.32257596498624,0.625801573824467,-5.30931225481098,1.10039669092962e-07,3.95197055481133e-07,9.35209952729148,9.33656033042997,5.0014222801161,9.59427385755971,7.04122370768522,7.29637314225319,7.36356916689477,9.34822572193605,6.48472494219253,6.18649379944222
"PABPC3",737.314617007624,2.20392650217762,0.183958461406579,11.9805660763088,4.49245578829976e-33,1.65770546403109e-31,8.03501653153047,8.44587884764761,10.1702048882267,8.14742398607369,10.0200632487948,8.56695499371449,10.0003776268481,8.20253203714156,9.84073037575869,10.1000702639897
"PACRG",526.354950712836,-2.12543844496109,0.24100551441217,-8.81904486768776,1.15440179495537e-18,1.33096242742767e-17,9.46385696447657,9.76241530123781,7.67653692455038,9.47534977814506,8.30782615489246,9.26736432740201,7.91276193378094,9.55736610991128,7.59181076327169,7.72641175179718
"PACSIN1",58308.3212729032,-5.64656420398218,0.375782477786682,-15.0261508658941,4.94942004171159e-51,4.9369666622518e-49,16.7915514537703,16.203599276412,11.6333257913241,16.9476763340302,11.8422090000908,15.2106774552285,11.5848427881992,16.3302051535497,10.8174267919483,11.9746838150442
"PACSIN3",1666.42559708479,-2.27853068171871,0.450079820669629,-5.06250353177067,4.1378639739818e-07,1.38415220471079e-06,11.3975139394317,10.9345406085089,9.71964453424345,10.8469836492238,9.07935971172029,11.8644266013358,7.70381489927392,10.6678000074442,9.63073965348547,9.63313083780841
"PADI2",11778.2184781256,-6.81564577317079,0.368516169690444,-18.4948350540384,2.27236232449811e-76,6.62886677340853e-74,14.1075693020639,14.4171104117468,7.88526308887882,13.2760257537472,8.35204820719528,14.7012517838346,8.52345757602586,13.0452198284091,8.14934662243055,8.55712717198581
"PAFAH1B3",5726.28317005905,3.00926829071511,0.239639255882406,12.5574930519388,3.61609449035929e-36,1.67390529686961e-34,10.5087074725065,10.4983105319706,12.8247884612412,10.4011377927605,12.8643079810478,11.0330572332239,13.1126721683215,10.1930669023255,13.0651127526898,13.4851385976789
"PAG1",6316.46531007823,1.41821129398775,0.354230949879874,4.00363461879515,6.23766797621519e-05,0.00015233072907955,11.4662662341973,11.5995981876035,12.9535428489415,11.5521138107177,12.66624068822,12.4135602028261,12.121107565284,11.9444033815209,13.6257296922322,13.3470583616779
"PAH",465.609628686266,-5.44160253648201,0.356533789223031,-15.2625156463866,1.35906089810222e-52,1.47974933419425e-50,9.34885697036527,9.16683078424497,5.27511449075642,9.37431225303565,5.66472658275892,9.52879413510614,5.25704711517571,9.0423761268392,5.31719616068213,4.32640998549026
"PAIP2B",7869.47849239719,-1.74369802236614,0.330885062137222,-5.26979976401296,1.36572661583366e-07,4.85190698699546e-07,13.2785521685932,13.2969004226496,11.9116194217603,12.7797473682638,11.9020460227496,14.2981264753714,12.0306966778396,12.8062261086999,11.954084261083,11.9394198507943
"PAK1",35552.1155077945,-2.242817885158,0.45196874847451,-4.9623295697501,6.96526768108247e-07,2.2614448470646e-06,15.7856115672477,15.6928656356529,13.8079587200765,16.0429277401728,13.7779559395342,13.2502576610886,13.8530554298336,16.0521029245313,13.6621291474986,13.6208623771145
"PAK2",16259.3859111895,2.11801894795775,0.245876585682685,8.61415470723652,7.04594965518781e-18,7.63401735240776e-17,12.3298897559015,12.67440930724,14.5308879813129,12.3234772291995,14.4627165141277,13.3372131325491,14.5677647024542,12.7207336179511,14.6054773329043,14.4958837661175
"PAK5",13365.9981063236,1.83456825503982,0.324358861449443,5.65598315039645,1.54956669753213e-08,6.16199863954329e-08,12.4491389089663,12.7148573892212,14.1848421908053,12.8607050028789,13.9531113981549,11.6622201151223,14.0922737665256,13.1150075848459,13.9072401140402,14.7179779717163
"PAK6",7866.43728620691,-1.81282308636706,0.450628905233941,-4.02287351146715,5.749237635069e-05,0.000141163112241235,13.4990752971309,12.8417733516735,10.9493046227977,14.0361508886492,12.0271902077679,13.0030934015188,12.86249022048,13.3800567542589,11.4061836211693,11.1039419317835
"PALM3",1049.86838459339,1.68802135186039,0.289654784002263,5.82770057699858,5.61962884147503e-09,2.36421990525294e-08,9.45470953479288,9.22851427428097,10.1739085074941,9.2829645658737,10.106054749083,8.74303869655718,10.9745887632157,8.6794289319519,10.3828461056021,10.5938348356324
"PALMD",3402.58792084099,2.26975925445952,0.351580241661082,6.45587830458214,1.07593045765647e-10,5.52289535386013e-10,10.2923565480089,10.0539253068166,12.121976350061,9.73851517300025,12.5741467512146,11.1631238222645,11.654658784919,10.0968460702407,12.5943014567496,12.2090124199687
"PAM",11488.5863416177,-1.27414848738762,0.316768182213759,-4.0223373398273,5.76234476226955e-05,0.000141460165718402,13.5984024169907,13.815066388394,13.043758170012,14.0007115636464,13.181289103741,13.5860852707136,11.8564862320273,14.2845278241824,13.0436467801705,12.4500001920719
"PAMR1",3341.66541038308,-4.92967374487622,0.536882293756617,-9.18203822737908,4.23007611179081e-20,5.58030774440253e-19,11.9472052718991,11.9325134794882,7.99113252701351,11.6837829867695,8.2657024298511,13.4529305473293,8.80841434458098,10.8405580465506,8.01126543548624,6.97976823026994
"PAN3",5994.0562889019,1.40814365569962,0.230367652551127,6.11259280591533,9.8025265750702e-10,4.50927888655639e-09,11.398839320288,11.9214439995616,13.079800540739,11.2892380149476,13.0470083289651,12.1786547488543,12.7876820039271,11.9329712447901,12.9486688260694,13.0065677453856
"PANK1",2497.3248229084,1.29434654138124,0.203454139793617,6.36185895599969,1.99326440188125e-10,9.95730562762067e-10,10.4118373940593,10.4696868137037,11.6989298918908,10.7136578704897,11.4443112966603,10.3588256545367,11.9641816388506,10.9659625486672,11.6978688838293,11.5693096724389
"PANK3",8857.77751818488,2.33433624039371,0.365208655912425,6.39178782485778,1.63957303975429e-10,8.25445743003618e-10,11.3884972741251,11.2448931794107,13.3355316064064,11.9865640922512,13.2075748520067,10.838851984401,14.1468122242111,12.3817879239672,13.7797425472428,13.6582192856516
"PANTR1",5500.11899436346,2.84110574169123,0.484598694238649,5.86280106708682,4.55123369645358e-09,1.93687377321412e-08,9.541597808029,10.3748099904506,12.705346922869,9.72388584041554,12.9602479433005,11.7900158697491,12.6671772360977,10.05677650147,13.4120049738216,13.1192794102484
"PANX1",7383.07986026359,2.24526475830029,0.463073193364274,4.84861743343036,1.24324923782264e-06,3.92203151723644e-06,11.3020823644008,10.9068578226756,13.2081151538151,12.041817951255,13.1110699186581,9.64258038024827,13.8015578224786,12.1451258783619,13.3878384801418,13.3052794219738
"PANX2",7200.77171664192,-2.73742378550437,0.273593255297595,-10.0054505456533,1.44233645481265e-23,2.53121043449016e-22,13.8012368346475,13.2286665677037,10.7077272052409,13.7706696559376,11.1458474526851,12.7711955919773,11.2655838179935,13.1815013987186,10.9003246802603,11.3455502014337
"PAPLN",2407.48071075208,-2.94871046779754,0.538853868357211,-5.47218947650351,4.44509194844127e-08,1.66809627705948e-07,11.5870753361524,11.4475077851317,9.17476273602635,11.0723027339122,9.39111706837443,13.0090669577837,9.77001167161349,9.79713473513676,9.25512777117446,8.8516984267923
"PAPOLG",5706.92744063862,1.76683457412436,0.222488373123055,7.9412445213357,2.00162634242138e-15,1.71262561594781e-14,11.2389132029039,11.5469511070617,12.9884832089324,11.4784232817219,12.8183667141274,10.9869381326352,13.110673801688,11.9388698091817,12.9168736977256,13.007083801121
"PAPPA2",1343.40909707014,4.42334046195206,0.575440612450609,7.68687570228061,1.50771483470612e-14,1.19236721531413e-13,7.41871140225786,6.63340665569894,11.2817167014337,7.41802808925144,8.99693568348698,6.67581714700542,10.5527353361829,7.95606079838396,10.0376028680723,11.955368690759
"PAPSS2",1094.54963469128,-1.561917064724,0.37321910094913,-4.18498694400125,2.85182491901446e-05,7.35598491560193e-05,10.0561722110831,10.3350150515014,9.2648547188687,10.0006218052744,9.45422627556609,11.4056156976667,9.24506125176342,10.1524105126722,9.45645753736204,8.62944928077578
"PAQR5",362.799415361899,-2.16208107758344,0.292640462242572,-7.3881822801089,1.48849598898826e-13,1.04702622774101e-12,8.78177245720836,8.86605542676324,7.22806288741007,8.51236276741916,7.36000752616096,9.54424851696933,7.57489975603443,8.76891771646044,7.37017674045778,7.08787179009648
"PAQR6",21564.7341101525,-4.76224097104664,0.515210327414439,-9.24329485968526,2.39021194527759e-20,3.24167253385411e-19,14.7019193671419,14.9244913650472,10.9726601575288,13.7243766395265,11.1648107350258,16.2256114660534,10.5300920421623,13.3662355874276,10.9228253309859,11.0457891467105
"PAQR8",14214.8595870058,-3.00204461657634,0.411552031913414,-7.29444732083824,2.99887532178321e-13,2.05201483438792e-12,13.9970067085523,14.4608742220596,11.4678886924532,13.5311223497274,11.880647482539,15.4013678482801,11.5760878344675,13.5390500302825,12.0396356834653,12.1320861423432
"PARD6A",2681.49259623526,-2.37789396053781,0.246579195242857,-9.64353038055709,5.23557239558657e-22,8.20133584682512e-21,12.1974762926785,11.6034529449299,9.59432245238759,12.1783367077643,9.65442568349172,11.981385158728,10.3454564361134,11.6476226081021,9.94481081460094,10.1026360425678
"PARD6G",1586.89511675278,2.15099577502229,0.391065929000826,5.5003405193546,3.79058473390405e-08,1.43537179943401e-07,8.64208926367008,9.00396186039916,11.4296278751175,9.09223982389382,11.07695070293,10.3651291562745,11.052862640708,8.88887482334691,11.0493803179432,11.0633015659779
"PARM1",7361.64937956937,-3.70894477327589,0.512628322971282,-7.23515382797854,4.65001771797324e-13,3.11904225325745e-12,13.5276918971588,13.274834050142,8.8339573454196,13.8888122166884,9.81726836037641,11.8885362814503,10.7051879689221,13.8385780107522,9.95586610454555,11.0870916256604
"PARP10",1857.66686604366,-1.73346852767848,0.367495040576561,-4.7169848196015,2.39365542880452e-06,7.19725915689355e-06,10.9903555077756,11.0689532655234,9.32800617640521,11.3015222993057,10.152138844793,12.1517179492954,10.0175383995958,10.4385883132707,9.76990243818105,9.99114273868464
"PARP11",2258.89402933879,1.26882615420134,0.258633571914827,4.90588342730382,9.30077549215845e-07,2.97167369051998e-06,10.1154831478361,10.640870038403,11.7970247928392,9.98578805007142,11.4547305588783,10.5060152884413,11.1403412102582,10.9012141986729,11.6411010868255,11.5354504678653
"PARP12",517.277209317363,-1.78859448316534,0.402424780196397,-4.44454360462705,8.80786434301948e-06,2.44793080365674e-05,9.39099928272512,9.34083408472083,7.91028227366065,8.61565981504107,8.46626984641401,10.2473086038013,7.92930685482975,8.90370633080767,8.16341873095091,7.56361584144566
"PARP16",1644.06440120913,1.65804678578378,0.187803579836932,8.82862183576823,1.05973364870754e-18,1.22547060154579e-17,9.6821275983926,9.91252026665488,11.3105961489058,9.56032442541893,11.1890697528792,10.0876603831815,10.8825852709013,9.58336872967248,11.0608975895737,11.2376002347126
