"","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"INTS11",13.6388810757095,13.2507235123093,13.3156678047739,13.628289969593,13.1851145748571,13.2620862854391,12.9214208765106,12.8831859880801,13.2601953123083,13.5136970495457
"THG1L",8.53454319337213,8.49157691427669,9.76273228420716,8.81869379101047,9.62120543286579,8.786276421451,10.0699027806265,8.65396747361914,9.73704724952695,9.80771661432058
"C20orf27",12.2105287302931,11.8295015221184,11.4858682670251,12.0800559934995,11.6812219433078,12.417446317185,12.0658593784098,11.7196583811923,11.5441013838342,11.6527367389904
"SLC25A38",11.7347269274108,11.7232701326022,11.580357460295,11.7965662314905,11.6038452858512,11.5493953324775,11.4375589744843,11.5370912304954,11.4602925793408,11.7291931479513
"SLC35F6",12.2173552649897,11.8695735138146,11.680120690125,12.2791499672428,11.7004255642949,12.3455583490128,11.8501990010298,11.9583209518219,11.640280198192,11.8427599205463
"PPOX",11.0951908499478,11.0610766309306,11.5003092932859,11.0330660833644,11.4691988964957,11.4046853184422,11.0979369400677,10.7973696019923,11.2046944472299,11.3706666037087
"C2orf42",10.3866926887406,10.728361753074,10.3289522207005,10.6562343832201,10.2727488198721,10.6573866621847,10.1201944752855,10.6392796544451,10.4332449472423,10.4275814728181
"NMRK1",10.6672855054442,11.3648269655483,9.37427125999337,10.9833408164217,10.041765888927,11.1296007488762,10.5957350684721,11.0063459248076,9.99608015120991,10.0598779609257
"CLN6",11.5458897019323,11.3990169344288,11.0835693838051,11.5750075208698,10.2851995294701,11.7619911100298,10.3453009303965,11.3243228127859,10.3044341506675,11.1600629381829
"PINX1",9.9614621487633,9.74161501843056,10.064190937669,9.98923711608268,10.1224951523496,9.50458340103,10.1147567540544,9.4916883020289,9.97522887893925,9.91310163227774
"HCFC1R1",12.7578289228649,12.6050471238516,11.2927953848337,12.5681541251531,11.4725112781956,13.0784211368467,11.5991337906769,12.1127391572153,11.41390429012,11.6234600478777
"ULK4",8.18674132249919,8.25496490434544,9.25667396206141,8.645822390999,8.53998046749228,8.53890483017179,9.06698542017136,8.97907360539599,9.00957087480748,8.52502817208628
"CZIB",12.0524995365452,12.0021540911072,11.6426926221404,11.7423490771593,11.7159429937802,12.5160631494257,11.531343134175,11.8109900346824,11.5266579717457,11.6189214834803
"ZNF770",12.7205170908568,13.4662976935517,13.8330740557937,12.9360563529589,14.2698615830769,13.3307658455961,14.4356345203725,13.5147164496155,14.0585794939987,13.9407412037881
"PPP1CA",13.0231847242869,12.7523260273134,12.0939117853914,13.0710182125236,12.3708151352981,13.0225246127074,12.3702760695634,12.673352655145,12.4141856107712,12.4685462199539
"C1orf159",10.7452944997988,10.8481673900147,10.6412686822205,11.1392364910658,10.9110995698651,11.2132952270591,10.4473494566709,10.3668732770095,10.5665385097673,11.0040336911854
"ZSCAN2",10.0509676884838,9.79516232492272,12.2882753570026,9.94501774983676,12.3055772127575,9.7850399104018,12.0137122343049,9.97156654479072,12.25720648398,12.319213260622
"GID8",12.8300801593606,12.6560676069554,13.5845079887213,13.0542452147092,13.6641406482855,13.1594980782146,13.6555939724125,12.9197598058347,13.5589870053486,13.6845526903341
"OXSM",9.39055946976789,9.77615637403945,9.49435026297058,9.08909106822417,9.54432045372037,9.74474075534057,9.61407755332301,9.43412239276298,9.34775427430078,9.58909963964998
"MTARC2",11.1481925334847,10.8463579404311,9.3250276756747,10.8524987619984,10.097899640179,11.1049962443316,9.23850833753158,10.9069872649192,10.190343785184,9.7296684354748
"TESC",11.4727507515814,11.3789666681401,7.22663206761228,10.9352299729157,7.31230501657357,10.9346909690297,6.987120192452,11.4641637432458,6.62630035795518,7.11605208860361
"AURKAIP1",12.8660298618919,12.4950517762754,11.1329133921048,12.611548327402,11.2925168869758,13.282338842563,11.2491976267709,12.3157180851566,11.2969804771702,11.5513690676457
"AUP1",12.6951978685232,12.8052233853213,12.7118843487225,12.6721132473405,12.6215894492143,13.3179890131406,12.3183044500476,12.310383481187,12.524732724046,12.5879753918053
"PPP1CB",14.4519352787557,15.1678694580724,15.0759473006444,14.6577857212614,15.1703724055951,15.156678237683,15.3585967755727,15.2364120828386,15.2478535852586,15.2055969190175
"TUG1",13.6023978861577,13.6776178095725,15.3725573450802,13.6879578263188,15.2573502698145,14.3720324304847,15.3959031494712,14.0603723487306,15.395346620424,15.3695179571975
"TMCO3",12.267926027331,12.1798676693953,12.3615357297227,12.3861887560065,12.4514579188851,13.2039248376406,12.5613317843953,11.9877423181913,12.615602887747,12.8611417343684
"PAK1IP1",10.1665069274138,10.9730710698759,11.3948995007219,10.2527318687778,11.3904751439393,10.7220616026219,11.4924907131426,10.9775741117621,11.2193833895824,11.1310419885155
"LAMTOR1",12.6804113438308,12.7368896926181,11.7800532116531,12.6671648382635,11.9852080577691,13.8251202903719,12.0349674506122,12.4612519782623,12.0015630842215,12.1216459993808
"RMND1",11.1143485449928,11.2991416827687,11.2531551554875,10.8969161260644,11.0779526202771,10.5346526695208,10.915589857315,11.3938731332032,10.8797192750364,10.8782231432784
"TRMT61B",10.3591353868268,10.5692653804881,10.9238415633744,10.6675742178162,11.0527832179296,9.56516401850156,11.0069841453579,10.4374487098757,11.0368954970597,10.9214184925143
"FAM118A",10.8943970558363,10.8175408355147,11.6211899623765,10.9869545096478,11.0411098747953,11.0254262287523,11.1734683814075,10.7635545726759,11.0725250904801,11.1835349509626
"HERC6",11.4838969579547,11.8014022406198,9.5756588363812,11.6948783819009,9.63057426359718,11.55057370262,8.25345953348623,11.9600680864514,9.32959829234109,9.0537576971719
"FAM174C",11.0924719842365,10.7086888917638,9.41523526864155,11.0295795608788,9.59235856057613,11.0076825125743,9.41188956663152,10.3427767100231,9.44914990861488,9.96786621308824
"PPP1CC",12.9114488226138,13.5766406034045,13.9712062693385,12.8333865922746,13.9262927083301,13.9057150235403,13.8504655323928,13.4337339986137,13.8952158465803,13.9230966876544
"PARPBP",6.72806498774588,6.85442513010893,9.17050267777294,6.75604579882872,8.5091854160032,6.65451669681466,7.33347155306313,7.08324729332557,8.50145219742843,8.3585128994122
"PIH1D1",12.5781423423109,12.4031044782658,11.9120185755488,12.658314614934,11.8133824904213,12.2555006006865,11.6340198063467,12.2489277139317,11.7986686091852,11.9869730321352
"UBA6-AS1",9.74177970725122,10.0376678142992,11.0775054931836,8.84108690958287,10.7516967023703,10.0754604452324,11.3892860307759,9.76985301021746,10.7357054524173,11.1437975419025
"PPP2R3C",10.9704472059927,12.0679900294083,11.9209963481893,11.1257943866835,11.8933514444829,11.9978348858056,11.9938075220477,11.8151947708036,11.8579080427832,11.7112039490779
"MCUB",8.11822326201462,9.02890774247857,9.47794923185776,7.9817130222625,9.57744417967634,8.75833191709621,10.4060009713532,8.72287501037662,10.4388876258628,9.70530320192861
"STX17",11.9016049651153,12.0555209895011,12.1995140911323,11.8737552822941,11.9364537986095,12.4111979128544,12.3285413401411,12.3779387472405,12.2389199633991,12.2846771730475
"PRPF39",11.7081243649915,12.4376388093228,13.3149914603993,12.0251854181913,13.2638263548709,12.2834503617514,13.0610248698968,12.2815094786739,13.1467233385699,13.029271433321
"MARCHF1",11.5520751563857,11.9362026687641,12.020613690155,11.6149065650013,12.8411846205684,11.1385832019422,12.707724924803,12.2755236528998,12.5836301904113,12.2674577401601
"C14orf119",10.2256159372454,11.2829218401824,10.3714787679939,10.3500195547503,10.5509536898307,11.4604370279763,10.7128152737345,11.1428388464313,10.8176681072403,10.4846460970735
"PPP1R1A",12.6072877643931,12.3168674715326,10.000471563437,12.1050788146829,10.7137428970669,12.2720592908028,11.4546626719109,11.9745953182859,10.4487558091507,10.4877972565895
"TTC38",10.3872996909512,10.1953330865679,10.4515658993668,10.0061561226902,9.62045301745257,12.0345790685111,9.62309304194807,9.20584922899243,10.3897337947521,10.0790367540092
"PID1",12.4484362978427,12.5826845595431,12.2305805613798,12.4809852586722,13.3680639237663,12.55247175917,13.356901934334,12.6084892745486,13.1304644404843,12.8917921390713
"PHIP",12.2952978246373,12.8990955121056,14.9764154815939,12.4257648002375,14.3342777428443,13.2854065538728,14.0438201381815,13.1039399166635,14.7923207141791,14.5353340975519
"TMEM255A",9.65220286380151,9.67564663172629,9.28390534186055,9.41551289824187,10.1232164702618,10.2428634152635,8.65827318611592,9.25230658090662,9.54174563390376,8.65093289580046
"HEATR3",10.2385322349739,10.6143775813854,11.022727807528,10.4498051384411,11.3102703768523,9.88583901742862,11.4751819021792,10.5858914627113,10.9219809503805,11.0084492753883
"C17orf80",11.4525845095299,11.5175803136385,12.4765453389108,11.4393434858037,12.3409455631635,11.8622420871048,12.2058840534163,11.6344192492876,12.4776422607063,12.461751343272
"FBXO34",13.2067845516849,12.9122179649867,12.2769405734982,13.4619047134117,12.3772294900881,11.7713951523515,12.5465939003427,13.5933870849456,12.3241369906029,12.0933936953536
"USP47",13.6577450372839,14.1764659293767,14.7152012395059,13.6098744876725,14.5048485317468,14.3158811483534,14.3445188030809,14.0551667632926,14.5011340851205,14.3500308254052
"SLC35A5",11.8830900118144,12.8058273713348,12.3420010946139,11.8233120126721,12.3806401147587,12.5757415707075,12.5693459559672,12.9132834197823,12.4414175839003,12.5003388948165
"FKBP14",9.12246022707399,8.64239568425855,9.39076020193966,9.12383628686849,9.14351417656531,9.51816491054892,9.20648491487115,9.38173559504173,9.64028629713845,9.35720491433438
"NOL8",11.2200908669192,11.7034753208854,12.4180966229692,11.2491923522318,12.2894178848781,11.5050422227646,12.1907803425454,11.6999891995048,12.1527607427454,12.1505150434758
"CCDC40",10.370330946874,10.0050136484652,11.0355793809968,10.2411596003152,10.3210057947308,9.79414106027912,10.263621371324,9.79774431753817,10.4726756095011,10.7682787514189
"PTCD3",12.6023196893578,13.07189907461,13.4004118094893,12.539662530824,13.2759665843186,13.2839607644139,12.9663904593677,13.0245178549939,13.1254366108322,13.1579431250969
"CDCA4",8.72521936563161,8.33912790987891,10.7399907329923,8.48420056657218,10.2439265350509,9.31622712795104,9.84353862604369,8.25565608957956,10.5258457862783,10.6185178477497
"TRMT12",10.8775189033826,10.4751203969224,11.0837315150273,10.8688499855183,10.8466140099729,10.0559347134001,11.1341897994935,10.9745095768062,11.0052150116873,11.1083512496668
"PPP1R2",12.0974790301784,12.8644212886979,11.8004882419337,12.3092165016874,12.1641844078954,12.5110495920355,12.2887187457461,12.9007848204758,11.7949570644224,11.9535710020535
"EPN3",9.3065945410199,9.16735108374216,6.58908698268278,9.11001231153292,6.1360042736599,7.15033313899747,6.03722162230404,8.8186395587207,6.44205246772832,6.11689798894951
"PLEKHB2",14.788885009807,14.9640563381125,13.6727000943775,15.0180345194919,13.9012416724439,14.1854087593148,14.0629144734345,15.2702269708452,13.8489338280398,13.7468996580708
"VPS37C",11.8790669291895,11.6026923345893,10.8338137116327,12.0284323062617,10.8229574659482,11.36759111658,10.8393110584186,11.3548289429626,10.8423114929759,11.1021786318588
"REX1BD",12.5400957724469,12.1052611783889,11.2930303239577,12.349570645235,11.2345541963926,12.3785416450886,10.9771683645139,11.8696044862183,11.0001444239566,11.598303156014
"NRDE2",10.7454068762476,10.868113239137,11.0481350637924,10.7608760829938,11.0143178499223,10.3284324255925,11.1495577525737,10.6243345469918,11.3307922110978,11.3815850336962
"MRPL20",12.4536523508579,12.5065779468608,11.5668276465161,12.3819202560059,11.5267865599508,12.8713686640486,11.7051319261382,12.0950085703646,11.4667450042068,11.5459773521466
"ATG16L1",12.5857526990438,12.2922070462175,12.5416467021058,12.8664277291882,12.3572219597534,11.5887203396304,12.421757305349,12.6591682233097,12.3536680031002,12.3930174362383
"ZWILCH",9.20363324601295,10.563658206383,11.6881862677429,9.646344186503,11.7412658630471,9.11970526333548,12.0141278452541,10.4727809616641,11.6768214785932,11.8584053217064
"GABPB1-IT1",10.8448519504763,10.8580412145896,12.5719463296045,10.6385301192987,12.6703303122688,10.9595038692123,12.5822328545181,11.4557715914022,12.4101688833013,12.660981224055
"SUSD4",13.0624676366467,12.7817716267049,11.4054858327796,13.2259359497315,11.1307351706903,11.8203368253761,11.0165058784367,12.9825291236426,10.6094714895589,9.81660961829479
"WIPI1",10.5000268857768,10.6492024453302,9.40750079321537,10.2145643957263,9.50821698883559,11.1946835718403,9.35564404774948,10.3058608165664,8.98304056422983,8.65355458017751
"ZCWPW1",9.74719610524173,9.94268268278898,8.89440915114949,9.45463541036355,9.39319085354788,9.98750963705437,9.11590106933851,9.29325821547757,9.05384302409669,9.50017561351448
"CCDC157",9.7274047270597,9.242846934202,10.236280306196,10.0207242475155,9.87984888293201,9.15072014714676,9.89681872134053,9.26473500154278,9.63684736870647,10.06136743041
"SPATA6L",9.0460799583606,9.18865101906899,8.17735894759805,9.30255484936344,9.63723108365889,8.17447130041332,9.77452565567926,9.30804976864416,9.05021124435282,8.65920506522965
"NBDY",11.0057316629424,11.2038031026794,11.1072782840088,11.1954101522515,11.2105597726733,11.5273960386452,11.3402895501316,11.2099604330408,11.0928454598006,11.2517518293067
"PDPR",12.1298370842611,12.4609230335904,12.9990825129585,11.7735694305482,13.1705670698673,12.4237573937406,13.166839829463,12.8290054758317,13.5838114671044,12.9174322079234
"ENOX1",11.2490103173637,11.471057396923,12.6718071894467,11.6726568891341,12.9001771583367,10.8909031676737,12.7471945589058,11.5068898525292,12.6102808232087,11.968046847596
"TMEM248",13.656856295535,13.7577007978062,13.3337952962902,13.6470482543549,13.3052660218482,13.4564710749826,13.2431656598932,13.7755896941206,13.1938409854857,13.1395870055305
"PPP1R3C",11.9946086150275,12.4165305779137,10.0109255068055,11.5160867649808,10.249583545725,14.3454341066155,10.1214721266877,11.2319910500182,10.0789786295366,9.78427588707862
"DET1",9.47211604607048,9.71381932646623,10.1698604299492,9.32811085406732,10.2613613018479,9.42788495462097,10.0122314513401,9.82586525937784,10.0916672802284,10.3814616327297
"C9orf40",10.585835934683,10.6390314493959,10.7399198978528,10.8864874388176,10.8409249266267,10.6140487798001,11.3159789869587,10.8759811015585,10.779622241033,10.8653842264072
